Time,EDWRG Pressure (Torr),CCPG Pressure (Torr),smoothed_pressure
2023-08-31 13:14:46,0.0001579881923963,3.4672733111550826e-12,0.00015988235218836
2023-08-31 13:14:47,0.0001586971881479,3.466892563807881e-12,0.00015916215022536
2023-08-31 13:14:48,0.0001594192110745,3.4671781203982867e-12,0.00015895927572198
2023-08-31 13:14:49,0.0001578994252374,3.466678411799148e-12,0.00015868444867166
2023-08-31 13:14:50,0.0001559822351959,3.467082932254878e-12,0.00015799725041040002
2023-08-31 13:14:51,0.0001516712528462,3.4670115428623008e-12,0.00015673386250038
2023-08-31 13:14:52,0.0001537499075104,3.467130525999922e-12,0.00015574440637288
2023-08-31 13:14:53,0.0001523970716023,3.466963950750554e-12,0.00015433997847844
2023-08-31 13:14:54,0.0001518249533936,3.4668211783351085e-12,0.00015312508410968
2023-08-31 13:14:55,0.0001512334989966,3.4671781203982867e-12,0.00015217533686982
2023-08-31 13:14:56,0.0001500945683674,3.467320907513504e-12,0.00015185999997406
2023-08-31 13:14:57,0.0001496955685555,3.466725999991212e-12,0.00015104913218308
2023-08-31 13:14:58,0.0001474011048989,3.467511299481024e-12,0.0001500499388424
2023-08-31 13:14:59,0.000145748141303,3.4668449733293882e-12,0.00014883457642428
2023-08-31 13:15:00,0.000146464609854,3.466678411799148e-12,0.00014788079859575997
2023-08-31 13:15:01,0.0001470882764397,3.4667735888365197e-12,0.00014727954021021998
2023-08-31 13:15:02,0.0001482217870233,3.4666070307358988e-12,0.00014698478390378
2023-08-31 13:15:03,0.0001457778490389,3.467130525999922e-12,0.00014666013273177998
2023-08-31 13:15:04,0.0001463253726677,3.467130525999922e-12,0.00014677557900472001
2023-08-31 13:15:05,0.0001447872698366,3.4674399012680997e-12,0.00014644011100124
2023-08-31 13:15:06,0.0001450719075045,3.466892563807881e-12,0.0001460368372142
2023-08-31 13:15:07,0.0001444309199571,3.467082932254878e-12,0.00014527866380096
2023-08-31 13:15:08,0.0001470637511613,3.466916359292124e-12,0.00014553584422544
2023-08-31 13:15:09,0.0001458183693467,3.467320907513504e-12,0.00014543444356124001
2023-08-31 13:15:10,0.0001440220682892,3.467868312598708e-12,0.00014528140325176
2023-08-31 13:15:11,0.0001436560673717,3.4670353391631588e-12,0.0001449982352252
2023-08-31 13:15:12,0.000143870935628,3.467344705937742e-12,0.00014488623835938003
2023-08-31 13:15:13,0.0001451606352864,3.466749794332208e-12,0.00014450561518440002
2023-08-31 13:15:14,0.0001470256088561,3.467344705937742e-12,0.00014474706308628002
2023-08-31 13:15:15,0.0001457670455253,3.467154323117437e-12,0.00014509605853349998
2023-08-31 13:15:16,0.0001463036852908,3.4672971092526225e-12,0.00014562558211732
2023-08-31 13:15:17,0.0001449545833922,3.4665594441769415e-12,0.00014584231167015998
2023-08-31 13:15:18,0.000144452329724,3.467154323117437e-12,0.00014570065055767998
2023-08-31 13:15:19,0.0001444327039832,3.4666308242603335e-12,0.0001451820695831
2023-08-31 13:15:20,0.000145857099275,3.467154323117437e-12,0.00014520008033304
2023-08-31 13:15:21,0.0001470946355128,3.467201917842486e-12,0.00014535827037744
2023-08-31 13:15:22,0.0001450074122747,3.4670115428623008e-12,0.00014536883615394
2023-08-31 13:15:23,0.0001457580432089,3.4669401549396765e-12,0.00014562997885092
2023-08-31 13:15:24,0.000144455898327,3.466892563807881e-12,0.00014563461771968
2023-08-31 13:15:25,0.000146213355814,3.4669401549396765e-12,0.00014570586902748
2023-08-31 13:15:26,0.0001457508417561,3.466702205813516e-12,0.00014543711027614
2023-08-31 13:15:27,0.000147044678772,3.4668211783351085e-12,0.0001458445635756
2023-08-31 13:15:28,0.0001457238394767,3.4673685045253096e-12,0.00014583772282916
2023-08-31 13:15:29,0.0001466356729505,3.467082932254878e-12,0.00014627367775386
2023-08-31 13:15:30,0.0001452198172872,3.4671067290457265e-12,0.0001460749700485
2023-08-31 13:15:31,0.0001434344330161,3.466916359292124e-12,0.00014561168830049998
2023-08-31 13:15:32,0.0001450880357936,3.4669401549396765e-12,0.00014522035970482
2023-08-31 13:15:33,0.0001464555644572,3.4668211783351085e-12,0.00014536670470092
2023-08-31 13:15:34,0.0001450620522104,3.4669401549396765e-12,0.0001450519805529
2023-08-31 13:15:35,0.0001457193395832,3.4672733111550826e-12,0.00014515188501210003
2023-08-31 13:15:36,0.0001457625442976,3.4668211783351085e-12,0.0001456175072684
2023-08-31 13:15:37,0.0001457589434155,3.4662977297788997e-12,0.00014575168879278
2023-08-31 13:15:38,0.0001470583016548,3.4671781203982867e-12,0.0001458722362323
2023-08-31 13:15:39,0.0001459814648199,3.466963950750554e-12,0.0001460561187542
2023-08-31 13:15:40,0.0001470573934233,3.4668687684869736e-12,0.00014632372952222
2023-08-31 13:15:41,0.0001457229394869,3.4668687684869736e-12,0.00014631580856008
2023-08-31 13:15:42,0.000147044678772,3.4669401549396765e-12,0.00014657295563138
2023-08-31 13:15:43,0.0001462061318656,3.467249513220869e-12,0.00014640252167354
2023-08-31 13:15:44,0.0001456032903578,3.467201917842486e-12,0.00014632688678111998
2023-08-31 13:15:45,0.0001450020389667,3.467082932254878e-12,0.00014591581588980002
2023-08-31 13:15:46,0.0001470310571511,3.467558899106401e-12,0.00014617743942264
2023-08-31 13:15:47,0.0001461736285143,3.467201917842486e-12,0.00014600322937109999
2023-08-31 13:15:48,0.0001458129659883,3.467082932254878e-12,0.00014592459619564
2023-08-31 13:15:49,0.0001470346894599,3.4669877467247718e-12,0.00014621087601606
2023-08-31 13:15:50,0.0001457607438454,3.467154323117437e-12,0.00014636261699179997
2023-08-31 13:15:51,0.0001450907240161,3.4673685045253096e-12,0.0001459745503648
2023-08-31 13:15:52,0.0001454828409623,3.466678411799148e-12,0.0001458363928544
2023-08-31 13:15:53,0.0001469847530781,3.466963950750554e-12,0.00014607075027236002
2023-08-31 13:15:54,0.0001471064459495,3.4671781203982867e-12,0.00014608510157028003
2023-08-31 13:15:55,0.0001470637511613,3.467059135627361e-12,0.00014634570303346002
2023-08-31 13:15:56,0.0001457499415995,3.4669877467247718e-12,0.00014647754655014
2023-08-31 13:15:57,0.0001457571430078,3.467082932254878e-12,0.00014653240695924001
2023-08-31 13:15:58,0.0001456797465115,3.466583237374773e-12,0.00014627140564592002
2023-08-31 13:15:59,0.00014631633587,3.4667735888365197e-12,0.00014611338363002002
2023-08-31 13:16:00,0.0001457328396806,3.4668687684869736e-12,0.00014584720133388002
2023-08-31 13:16:01,0.0001470501277736,3.466678411799148e-12,0.0001461072385687
2023-08-31 13:16:02,0.000145763444532,3.4674637005090537e-12,0.00014610849887354002
2023-08-31 13:16:03,0.0001441867165821,3.466583237374773e-12,0.00014580989288766
2023-08-31 13:16:04,0.0001428950791806,3.4670115428623008e-12,0.00014512564154978
2023-08-31 13:16:05,0.0001457319396352,3.4669877467247718e-12,0.0001451254615407
2023-08-31 13:16:06,0.0001457148398286,3.467249513220869e-12,0.0001448584039517
2023-08-31 13:16:07,0.0001470637511613,3.467082932254878e-12,0.00014511846527755999
2023-08-31 13:16:08,0.0001457238394767,3.4672733111550826e-12,0.00014542588985648
2023-08-31 13:16:09,0.0001459129605374,3.4672257154500087e-12,0.00014602946612784
2023-08-31 13:16:10,0.0001458625042689,3.4672971092526225e-12,0.00014605557905458
2023-08-31 13:16:11,0.0001438274033125,3.467154323117437e-12,0.00014567809175135998
2023-08-31 13:16:12,0.0001444987284404,3.466678411799148e-12,0.00014516508720717998
2023-08-31 13:16:13,0.0001461691147315,3.4669401549396765e-12,0.00014525414225814
2023-08-31 13:16:14,0.0001462666434576,3.466702205813516e-12,0.00014532487884218
2023-08-31 13:16:15,0.0001458778195057,3.4665594441769415e-12,0.00014532794188954
2023-08-31 13:16:16,0.0001456878442191,3.4675350992120293e-12,0.00014570003007086002
2023-08-31 13:16:17,0.0001456671509721,3.4666546179480924e-12,0.0001459337145772
2023-08-31 13:16:18,0.0001457418404404,3.466583237374773e-12,0.00014584825971898
2023-08-31 13:16:19,0.0001457247394721,3.466963950750554e-12,0.00014573987892188
2023-08-31 13:16:20,0.0001474493614213,3.4668687684869736e-12,0.000146054187305
2023-08-31 13:16:21,0.0001483701592687,3.466702205813516e-12,0.00014659065031492
2023-08-31 13:16:22,0.0001472664344467,3.4672733111550826e-12,0.00014691050700984
2023-08-31 13:16:23,0.0001457823507392,3.466702205813516e-12,0.0001469186090696
2023-08-31 13:16:24,0.000145772447182,3.4669401549396765e-12,0.00014692815061158
2023-08-31 13:16:25,0.0001456473601819,3.466440480637417e-12,0.0001465677503637
2023-08-31 13:16:26,0.0001457310395954,3.466963950750554e-12,0.00014603992642904002
2023-08-31 13:16:27,0.0001457463410287,3.466963950750554e-12,0.00014573590774543999
2023-08-31 13:16:28,0.0001461492557429,3.4668449733293882e-12,0.00014580928874618001
2023-08-31 13:16:29,0.0001470528523502,3.467059135627361e-12,0.00014606536977982
2023-08-31 13:16:30,0.000145764344772,3.4668449733293882e-12,0.00014608876669783998
2023-08-31 13:16:31,0.0001433157777941,3.4669401549396765e-12,0.00014560571433757999
2023-08-31 13:16:32,0.000144517470608,3.466892563807881e-12,0.00014535994025344
2023-08-31 13:16:33,0.0001466048849638,3.466678411799148e-12,0.00014545106609762
2023-08-31 13:16:34,0.0001474448082444,3.466916359292124e-12,0.00014552945727645998
2023-08-31 13:16:35,0.0001471137143818,3.467154323117437e-12,0.00014579933119842
2023-08-31 13:16:36,0.0001465695772922,3.4667735888365197e-12,0.00014645009109803998
2023-08-31 13:16:37,0.0001458273753889,3.4671781203982867e-12,0.00014671207205422
2023-08-31 13:16:38,0.0001469620603296,3.4669877467247718e-12,0.00014678350712738001
2023-08-31 13:16:39,0.0001444630357976,3.466725999991212e-12,0.00014618715263802
2023-08-31 13:16:40,0.0001455924997806,3.4669877467247718e-12,0.00014588290971777999
2023-08-31 13:16:41,0.0001470910017231,3.4672257154500087e-12,0.00014598719460396002
2023-08-31 13:16:42,0.0001458021598722,3.466464273018712e-12,0.00014598215150062
2023-08-31 13:16:43,0.0001470020019105,3.4668687684869736e-12,0.0001459901398168
2023-08-31 13:16:44,0.0001459003448342,3.467201917842486e-12,0.00014627760162412
2023-08-31 13:16:45,0.0001447470360529,3.467344705937742e-12,0.00014610850887858
2023-08-31 13:16:46,0.0001444648202203,3.467201917842486e-12,0.00014558327257802002
2023-08-31 13:16:47,0.0001457787493678,3.466963950750554e-12,0.00014557859047714002
2023-08-31 13:16:48,0.0001457445407767,3.466797383504162e-12,0.00014532709825038
2023-08-31 13:16:49,0.0001470583016548,3.467082932254878e-12,0.0001455586896145
2023-08-31 13:16:50,0.0001449939793779,3.4663928963647135e-12,0.0001456080782795
2023-08-31 13:16:51,0.0001457184396212,3.467154323117437e-12,0.00014585880215968
2023-08-31 13:16:52,0.0001451920166764,3.467130525999922e-12,0.0001457414556214
2023-08-31 13:16:53,0.0001447318395333,3.4668687684869736e-12,0.00014553891537272002
2023-08-31 13:16:54,0.0001456860446896,3.4663691044733186e-12,0.00014526446397968002
2023-08-31 13:16:55,0.0001463127213071,3.4671067290457265e-12,0.00014552821236552
2023-08-31 13:16:56,0.0001468286978162,3.466916359292124e-12,0.00014575026400451998
2023-08-31 13:16:57,0.000145879621404,3.4666546179480924e-12,0.00014588778495004
2023-08-31 13:16:58,0.0001467172017755,3.4668211783351085e-12,0.00014628485739847998
2023-08-31 13:16:59,0.0001477082128092,3.466583237374773e-12,0.0001466892910224
2023-08-31 13:17:00,0.0001452655653589,3.467059135627361e-12,0.00014647985983275998
2023-08-31 13:17:01,0.0001457040409846,3.4668449733293882e-12,0.00014625492846644003
2023-08-31 13:17:02,0.0001457085404057,3.466797383504162e-12,0.00014622071226677997
2023-08-31 13:17:03,0.0001457139398944,3.4671067290457265e-12,0.00014602005989056
2023-08-31 13:17:04,0.0001447193259504,3.4672733111550826e-12,0.00014542228251879997
2023-08-31 13:17:05,0.0001457463410287,3.467558899106401e-12,0.00014551843765275998
2023-08-31 13:17:06,0.0001450414478499,3.4671067290457265e-12,0.00014538591902581998
2023-08-31 13:17:07,0.0001459508141924,3.466892563807881e-12,0.00014543437378316
2023-08-31 13:17:08,0.0001457292395323,3.466678411799148e-12,0.00014543743371074
2023-08-31 13:17:09,0.0001457535422592,3.466702205813516e-12,0.0001456442769725
2023-08-31 13:17:10,0.0001449841293778,3.467154323117437e-12,0.00014549183464232
2023-08-31 13:17:11,0.0001457283395092,3.467059135627361e-12,0.00014562921297418
2023-08-31 13:17:12,0.0001457220395026,3.4669401549396765e-12,0.00014558345803622
2023-08-31 13:17:13,0.0001457238394767,3.4672733111550826e-12,0.0001455823780251
2023-08-31 13:17:14,0.0001467960560612,3.4670353391631588e-12,0.00014579088078549998
2023-08-31 13:17:15,0.0001457328396806,3.466963950750554e-12,0.00014594062284606
2023-08-31 13:17:16,0.0001457706466075,3.467320907513504e-12,0.00014594908426571998
2023-08-31 13:17:17,0.0001456977420285,3.467059135627361e-12,0.0001459442247709
2023-08-31 13:17:18,0.0001436587290624,3.467320907513504e-12,0.00014553120268804
2023-08-31 13:17:19,0.0001436267920289,3.4669401549396765e-12,0.00014489734988157999
2023-08-31 13:17:20,0.0001445540694654,3.4668449733293882e-12,0.00014466159583854002
2023-08-31 13:17:21,0.0001457508417561,3.4666308242603335e-12,0.00014465763486826
2023-08-31 13:17:22,0.0001466719023892,3.466892563807881e-12,0.0001448524669404
2023-08-31 13:17:23,0.0001445388932047,3.466678411799148e-12,0.00014502849976885998
2023-08-31 13:17:24,0.0001432662196237,3.4668449733293882e-12,0.00014495638528782
2023-08-31 13:17:25,0.0001444692813736,3.4666546179480924e-12,0.00014493942766945997
2023-08-31 13:17:26,0.0001437972049571,3.4672733111550826e-12,0.00014454870030966
2023-08-31 13:17:27,0.0001444603592048,3.467059135627361e-12,0.00014410639167278
2023-08-31 13:17:28,0.0001460987177642,3.467059135627361e-12,0.00014441835658468
2023-08-31 13:17:29,0.0001470074493307,3.466797383504162e-12,0.00014516660252607999
2023-08-31 13:17:30,0.0001457616440687,3.4666308242603335e-12,0.0001454250750651
2023-08-31 13:17:31,0.0001454720593116,3.4668687684869736e-12,0.000145760045936
2023-08-31 13:17:32,0.0001457445407767,3.467154323117437e-12,0.00014601688225038
2023-08-31 13:17:33,0.0001441974029697,3.4666308242603335e-12,0.00014563661929148
2023-08-31 13:17:34,0.0001444068377624,3.4662263565541294e-12,0.00014511649697782
2023-08-31 13:17:35,0.0001469938311587,3.4666546179480924e-12,0.00014536293439582
2023-08-31 13:17:36,0.0001462323203768,3.4665356511424307e-12,0.00014551498660886
2023-08-31 13:17:37,0.0001465713877352,3.467392303276222e-12,0.00014568035600055998
2023-08-31 13:17:38,0.000145879621404,3.466916359292124e-12,0.00014601679968742
2023-08-31 13:17:39,0.0001447380967305,3.4670353391631588e-12,0.00014608305148103998
2023-08-31 13:17:40,0.0001443711678175,3.4674399012680997e-12,0.0001455585188128
2023-08-31 13:17:41,0.0001464492330119,3.466797383504162e-12,0.00014560190133981998
2023-08-31 13:17:42,0.0001457004415478,3.467249513220869e-12,0.00014542771210234
2023-08-31 13:17:43,0.0001454981163354,3.4670115428623008e-12,0.00014535141108862
2023-08-31 13:17:44,0.0001457364399178,3.466749794332208e-12,0.00014555107972608002
2023-08-31 13:17:45,0.0001447300518124,3.466963950750554e-12,0.00014562285652506
2023-08-31 13:17:46,0.0001444032703713,3.4665356511424307e-12,0.00014521366399694
2023-08-31 13:17:47,0.000144455898327,3.4673685045253096e-12,0.00014496475535278
2023-08-31 13:17:48,0.0001457265394795,3.4669401549396765e-12,0.0001450104399816
2023-08-31 13:17:49,0.0001457490414485,3.466797383504162e-12,0.00014501296028774
2023-08-31 13:17:50,0.0001457049408577,3.4669401549396765e-12,0.0001452079380968
2023-08-31 13:17:51,0.000145690543555,3.466963950750554e-12,0.00014546539273353997
2023-08-31 13:17:52,0.0001467471070343,3.4668687684869736e-12,0.000145923634475
2023-08-31 13:17:53,0.0001468568118103,3.4666308242603335e-12,0.00014614968894116
2023-08-31 13:17:54,0.0001450002479082,3.4673685045253096e-12,0.0001459999302331
2023-08-31 13:17:55,0.0001444576826616,3.4672971092526225e-12,0.00014575047859387999
2023-08-31 13:17:56,0.00014486061349,3.4670353391631588e-12,0.00014558449258088
2023-08-31 13:17:57,0.0001444469769848,3.466916359292124e-12,0.00014512446657098
2023-08-31 13:17:58,0.0001457328396806,3.467154323117437e-12,0.00014489967214504
2023-08-31 13:17:59,0.0001457463410287,3.4668211783351085e-12,0.00014504889076914
2023-08-31 13:18:00,0.0001480241881417,3.466725999991212e-12,0.00014576219186516
2023-08-31 13:18:01,0.0001457391401541,3.467154323117437e-12,0.00014593789719797998
2023-08-31 13:18:02,0.0001457382400698,3.466321521180405e-12,0.00014619614981498
2023-08-31 13:18:03,0.0001444496533296,3.4668449733293882e-12,0.00014593951254478
2023-08-31 13:18:04,0.0001454487018094,3.466892563807881e-12,0.00014587998470092
2023-08-31 13:18:05,0.0001461844621618,3.467154323117437e-12,0.00014551203950494002
2023-08-31 13:18:06,0.000145710340213,3.466702205813516e-12,0.00014550627951672
2023-08-31 13:18:07,0.0001467181079059,3.467082932254878e-12,0.00014570225308394
2023-08-31 13:18:08,0.0001456914433447,3.467154323117437e-12,0.00014595061108696
2023-08-31 13:18:09,0.0001456932429409,3.4668449733293882e-12,0.00014599951931326002
2023-08-31 13:18:10,0.0001449886065676,3.4666070307358988e-12,0.00014576034819441998
2023-08-31 13:18:11,0.0001448033664813,3.4669401549396765e-12,0.00014557895344808
2023-08-31 13:18:12,0.0001456941427473,3.467320907513504e-12,0.00014537416041636
2023-08-31 13:18:13,0.00014591746641,3.467392303276222e-12,0.00014541936502941998
2023-08-31 13:18:14,0.0001458264747597,3.466464273018712e-12,0.00014544601139318
2023-08-31 13:18:15,0.0001457823507392,3.467558899106401e-12,0.0001456047602275
2023-08-31 13:18:16,0.0001457616440687,3.4665356511424307e-12,0.00014579641574497998
2023-08-31 13:18:17,0.0001444139728088,3.4672733111550826e-12,0.00014554038175728
2023-08-31 13:18:18,0.0001444416244439,3.4674161021904946e-12,0.00014524521336406
2023-08-31 13:18:19,0.0001452260955812,3.466963950750554e-12,0.00014512513752836
2023-08-31 13:18:20,0.000145764344772,3.467558899106401e-12,0.00014512153633492
2023-08-31 13:18:21,0.0001457598436277,3.466749794332208e-12,0.00014512117624672
2023-08-31 13:18:22,0.0001457688460553,3.4671781203982867e-12,0.00014539215089601998
2023-08-31 13:18:23,0.0001453445370987,3.467059135627361e-12,0.00014557273342698002
2023-08-31 13:18:24,0.0001452601824849,3.4670353391631588e-12,0.00014557955080771997
2023-08-31 13:18:25,0.0001443640348858,3.4665356511424307e-12,0.00014529948883048
2023-08-31 13:18:26,0.0001427239724128,3.467130525999922e-12,0.0001446923145875
2023-08-31 13:18:27,0.0001429400948984,3.4666546179480924e-12,0.00014412656435612
2023-08-31 13:18:28,0.0001444469769848,3.466797383504162e-12,0.00014394705233334
2023-08-31 13:18:29,0.0001457760483977,3.467344705937742e-12,0.0001440502255159
2023-08-31 13:18:30,0.0001457490414485,3.466702205813516e-12,0.00014432722682844
2023-08-31 13:18:31,0.0001457607438454,3.4671781203982867e-12,0.00014493458111496002
2023-08-31 13:18:32,0.0001443872182022,3.4670353391631588e-12,0.00014522400577572
2023-08-31 13:18:33,0.0001444273519712,3.466464273018712e-12,0.00014522008077300002
2023-08-31 13:18:34,0.0001452377559901,3.467130525999922e-12,0.00014511242229148
2023-08-31 13:18:35,0.0001457058407364,3.466702205813516e-12,0.00014510378214906
2023-08-31 13:18:36,0.0001461483531257,3.466725999991212e-12,0.00014518130400512
2023-08-31 13:18:37,0.0001457346397881,3.4672257154500087e-12,0.0001454507883223
2023-08-31 13:18:38,0.0001457328396806,3.467249513220869e-12,0.00014571188586418
2023-08-31 13:18:39,0.0001431238353219,3.466678411799148e-12,0.00014528910173054
2023-08-31 13:18:40,0.0001443524446236,3.466511858271225e-12,0.00014501842250797998
2023-08-31 13:18:41,0.0001443943522793,3.4666308242603335e-12,0.00014466762233869999
2023-08-31 13:18:42,0.0001450781794039,3.467201917842486e-12,0.00014453633026186
2023-08-31 13:18:43,0.0001463298912758,3.467201917842486e-12,0.00014465574058089998
2023-08-31 13:18:44,0.0001456995417025,3.467130525999922e-12,0.00014517088185702
2023-08-31 13:18:45,0.0001440327424739,3.467154323117437e-12,0.00014510694142708
2023-08-31 13:18:46,0.000144331049661,3.467392303276222e-12,0.00014509428090341998
2023-08-31 13:18:47,0.0001456635524466,3.467320907513504e-12,0.00014521135551196
2023-08-31 13:18:48,0.0001465207037845,3.4670115428623008e-12,0.0001452495180137
2023-08-31 13:18:49,0.0001457265394795,3.4666070307358988e-12,0.0001452549175691
2023-08-31 13:18:50,0.0001457346397881,3.4669401549396765e-12,0.00014559529703194
2023-08-31 13:18:51,0.000143811415158,3.4672257154500087e-12,0.00014549137013134
2023-08-31 13:18:52,0.0001445049755595,3.466583237374773e-12,0.00014525965475391999
2023-08-31 13:18:53,0.0001444621435945,3.467154323117437e-12,0.00014484794271592
2023-08-31 13:18:54,0.000144419324325,3.4670115428623008e-12,0.00014458649968502002
2023-08-31 13:18:55,0.0001444451927825,3.466464273018712e-12,0.0001443286102839
2023-08-31 13:18:56,0.0001459048503173,3.467130525999922e-12,0.00014474729731576
2023-08-31 13:18:57,0.0001461212772021,3.4670353391631588e-12,0.00014507055764427997
2023-08-31 13:18:58,0.0001478852950081,3.4669877467247718e-12,0.000145755187927
2023-08-31 13:18:59,0.0001434105169741,3.466916359292124e-12,0.00014555342645681998
2023-08-31 13:19:00,0.0001443836512958,3.466963950750554e-12,0.00014554111815947998
2023-08-31 13:19:01,0.0001457346397881,3.466797383504162e-12,0.00014550707605364002
2023-08-31 13:19:02,0.00014569234314,3.4673685045253096e-12,0.00014542128924122
2023-08-31 13:19:03,0.0001457517419182,3.467130525999922e-12,0.00014499457862324002
2023-08-31 13:19:04,0.0001444139728088,3.4669401549396765e-12,0.00014519526979018
2023-08-31 13:19:05,0.0001444764195053,3.466725999991212e-12,0.00014521382343208
2023-08-31 13:19:06,0.0001448624028236,3.4672257154500087e-12,0.00014503937603918
2023-08-31 13:19:07,0.0001428112641684,3.4669401549396765e-12,0.00014446316024486
2023-08-31 13:19:08,0.0001449581644031,3.4673685045253096e-12,0.00014430444474184003
2023-08-31 13:19:09,0.0001470692008697,3.4668449733293882e-12,0.00014483549035402
2023-08-31 13:19:10,0.0001464275272773,3.467249513220869e-12,0.00014522571190842
2023-08-31 13:19:11,0.0001456869444516,3.4665356511424307e-12,0.00014539062023402
2023-08-31 13:19:12,0.0001457022412551,3.467154323117437e-12,0.00014596881565136
2023-08-31 13:19:13,0.0001462910358053,3.4671781203982867e-12,0.0001462353899318
2023-08-31 13:19:14,0.0001470228847843,3.466583237374773e-12,0.00014622612671472
2023-08-31 13:19:15,0.0001472227839721,3.467201917842486e-12,0.00014638517805368
2023-08-31 13:19:16,0.000147346493933,3.466797383504162e-12,0.00014671708794996
2023-08-31 13:19:17,0.0001469057974303,3.467701701903043e-12,0.000146957799185
2023-08-31 13:19:18,0.0001457508417561,3.466892563807881e-12,0.00014684976037516
2023-08-31 13:19:19,0.0001418802692716,3.467249513220869e-12,0.00014582123727262
2023-08-31 13:19:20,0.0001442597560183,3.4670115428623008e-12,0.00014522863168186002
2023-08-31 13:19:21,0.0001442063088978,3.466963950750554e-12,0.00014460059467482
2023-08-31 13:19:22,0.0001451328460052,3.4669401549396765e-12,0.0001442460043898
2023-08-31 13:19:23,0.0001448534563764,3.466797383504162e-12,0.00014406652731386
2023-08-31 13:19:24,0.0001436294531771,3.467344705937742e-12,0.00014441636409495999
2023-08-31 13:19:25,0.0001396797125499,3.4670115428623008e-12,0.00014350035540128
